lat_adj,lon_adj,acq_date,acq_year,acq_month,acq_day,brightness,confidence,frp,name,nombre,T_mean,rain,weather_code,weather_time,wind_speed,weather_code_description,address_full,state,town
2.51,-74.07,2022-02-02,2022,2,2,329.0,82.0,25.0,Colombia,tinigua,27.5,3.5,55,2022-02-02,23.0,Heavy Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.51,-74.07,2022-02-03,2022,2,3,313.2,87.0,18.9,Colombia,tinigua,27.1,2.7,55,2022-02-03,23.3,Heavy Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.51,-74.06,2020-02-05,2020,2,5,351.35,95.5,348.5,Colombia,tinigua,27.6,0.7,51,2020-02-05,14.7,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.51,-74.03,2022-02-13,2022,2,13,375.6,100.0,693.5,Colombia,tinigua,27.4,1.0,51,2022-02-13,21.4,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.51,-73.96,2022-01-08,2022,1,8,331.8,83.0,26.4,Colombia,tinigua,27.2,1.1,53,2022-01-08,21.4,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.51,-73.73,2021-02-18,2021,2,18,312.7,85.0,11.7,Colombia,sierra de la macarena,27.5,0.5,51,2021-02-18,20.2,Light Drizzle,"road              La Macarena - Loma Linda
hamlet                         Caño Canoas
town                           La Macarena
state_district                      Ariari
state                                 Meta
ISO3166-2-lvl4                      CO-MET
region              RAP (Especial) Central
country                           Colombia
country_code                            co
dtype: object",Meta,LaMacarena
2.51,-73.2,2020-02-18,2020,2,18,343.7,91.0,46.1,Colombia,sierra de la macarena,28.1,2.0,53,2020-02-18,19.1,Drizzle,"hamlet                        Monserrate
town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.51,-73.06,2020-03-05,2020,3,5,360.3,100.0,92.7,Colombia,sierra de la macarena,28.6,2.3,55,2020-03-05,19.7,Heavy Drizzle,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.51,-73.06,2022-03-09,2022,3,9,354.05,95.0,141.4,Colombia,sierra de la macarena,27.2,16.6,65,2022-03-09,24.5,Heavy Rain,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.51,-73.05,2022-03-09,2022,3,9,347.2,88.0,98.0,Colombia,sierra de la macarena,27.2,16.6,65,2022-03-09,24.5,Heavy Rain,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.51,-73.01,2022-03-08,2022,3,8,344.2,93.0,131.6,Colombia,sierra de la macarena,27.9,2.9,63,2022-03-08,19.5,Rain,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.52,-74.31,2022-02-18,2022,2,18,334.9,88.0,52.7,Colombia,tinigua,28.5,0.0,3,2022-02-18,25.2,Cloudy,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.29,2022-01-31,2022,1,31,383.2,87.0,157.3,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.23,2020-02-13,2020,2,13,328.3,82.0,28.2,Colombia,tinigua,27.9,0.4,51,2020-02-13,13.8,Light Drizzle,"isolated_dwelling            Puente Perdido
city_district                  Vda. El Rubí
town                            La Macarena
state_district                       Ariari
state                                  Meta
ISO3166-2-lvl4                       CO-MET
region               RAP (Especial) Central
country                            Colombia
country_code                             co
dtype: object",Meta,LaMacarena
2.52,-74.17,2022-01-29,2022,1,29,340.0,90.0,41.6,Colombia,tinigua,27.4,0.0,1,2022-01-29,11.1,Mainly Sunny,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.16,2022-01-29,2022,1,29,345.0,92.0,52.4,Colombia,tinigua,27.4,0.0,1,2022-01-29,11.1,Mainly Sunny,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.16,2022-02-23,2022,2,23,328.4,80.0,21.5,Colombia,tinigua,27.5,6.0,63,2022-02-23,20.9,Rain,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.15,2019-01-14,2019,1,14,338.6,89.0,34.6,Colombia,tinigua,28.1,1.5,53,2019-01-14,23.0,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.12,2022-01-31,2022,1,31,335.7,88.0,27.5,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.09,2022-01-31,2022,1,31,344.2,92.0,38.1,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.08,2022-01-31,2022,1,31,374.1,100.0,118.6,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.07,2019-01-03,2019,1,3,327.6,81.0,51.6,Colombia,tinigua,27.8,2.2,53,2019-01-03,15.9,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.07,2022-01-31,2022,1,31,337.4,88.0,27.4,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.06,2022-01-31,2022,1,31,379.45,100.0,146.85,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.06,2022-02-02,2022,2,2,327.8,80.0,18.2,Colombia,tinigua,27.5,3.5,55,2022-02-02,23.0,Heavy Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.05,2019-02-22,2019,2,22,333.7,86.0,33.2,Colombia,tinigua,28.8,1.3,51,2019-02-22,26.6,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.05,2021-02-20,2021,2,20,343.9,91.0,43.0,Colombia,tinigua,27.3,1.9,53,2021-02-20,11.8,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.05,2022-01-31,2022,1,31,396.5,100.0,252.25,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.04,2022-02-16,2022,2,16,328.7,81.0,17.8,Colombia,tinigua,27.3,7.7,63,2022-02-16,28.1,Rain,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.03,2020-02-04,2020,2,4,327.0,80.0,21.2,Colombia,tinigua,28.2,1.0,51,2020-02-04,14.0,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.03,2022-02-18,2022,2,18,325.2,82.0,31.3,Colombia,tinigua,28.5,0.0,3,2022-02-18,25.2,Cloudy,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.02,2020-02-04,2020,2,4,339.4,89.0,41.4,Colombia,tinigua,28.2,1.0,51,2020-02-04,14.0,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-74.02,2022-03-09,2022,3,9,347.9,89.0,81.1,Colombia,tinigua,27.2,16.6,65,2022-03-09,24.5,Heavy Rain,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.52,-73.2,2019-02-27,2019,2,27,327.3,82.0,138.0,Colombia,sierra de la macarena,28.3,0.0,3,2019-02-27,20.0,Cloudy,"hamlet                        Monserrate
town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.52,-73.03,2020-03-21,2020,3,21,330.3,80.0,24.4,Colombia,sierra de la macarena,28.6,0.0,2,2020-03-21,16.9,Partly Cloudy,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.52,-73.0,2022-03-08,2022,3,8,378.8,100.0,415.5,Colombia,sierra de la macarena,27.9,2.9,63,2022-03-08,19.5,Rain,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.52,-72.99,2022-03-08,2022,3,8,376.6,100.0,390.4,Colombia,sierra de la macarena,27.9,2.9,63,2022-03-08,19.5,Rain,"village                       Bellavista
town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.52,-72.99,2022-03-09,2022,3,9,338.9,89.0,69.9,Colombia,sierra de la macarena,27.2,16.6,65,2022-03-09,24.5,Heavy Rain,"village                       Bellavista
town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.53,-74.14,2019-02-24,2019,2,24,338.8,89.0,34.1,Colombia,tinigua,28.0,6.8,61,2019-02-24,20.5,Light Rain,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.53,-74.11,2022-01-31,2022,1,31,336.9,88.0,28.3,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.53,-74.1,2022-01-31,2022,1,31,333.4,85.0,21.7,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.53,-74.09,2022-01-31,2022,1,31,354.9,97.0,62.1,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.53,-74.08,2022-01-31,2022,1,31,335.9,87.0,24.8,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.53,-74.07,2022-01-13,2022,1,13,334.3,86.0,34.6,Colombia,tinigua,26.7,13.7,63,2022-01-13,23.4,Rain,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.53,-74.06,2022-01-31,2022,1,31,367.4,100.0,98.5,Colombia,tinigua,27.5,0.6,51,2022-01-31,8.9,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.54,-74.1,2022-01-31,2022,1,31,365.2,100.0,91.5,Colombia,tinigua,27.5,0.7,51,2022-01-31,8.3,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.54,-74.09,2022-01-31,2022,1,31,331.1,96.0,25.3,Colombia,tinigua,27.5,0.7,51,2022-01-31,8.3,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.54,-74.08,2022-01-31,2022,1,31,328.5,82.0,19.1,Colombia,tinigua,27.5,0.7,51,2022-01-31,8.3,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.54,-74.04,2020-02-29,2020,2,29,330.3,83.0,29.8,Colombia,tinigua,28.9,2.0,53,2020-02-29,22.0,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.54,-74.03,2020-02-18,2020,2,18,329.5,81.0,20.8,Colombia,tinigua,28.1,2.3,53,2020-02-18,19.6,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.54,-74.03,2020-02-29,2020,2,29,380.7,100.0,227.8,Colombia,tinigua,28.9,2.0,53,2020-02-29,22.0,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.54,-74.02,2022-01-31,2022,1,31,362.6,100.0,83.5,Colombia,tinigua,27.5,0.7,51,2022-01-31,8.3,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.54,-74.01,2022-01-31,2022,1,31,384.0,100.0,160.7,Colombia,tinigua,27.5,0.7,51,2022-01-31,8.3,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.54,-72.99,2019-04-04,2019,4,4,367.2,100.0,117.4,Colombia,sierra de la macarena,28.0,8.0,61,2019-04-04,26.9,Light Rain,"hamlet                          La Jaula
town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.54,-72.98,2019-04-04,2019,4,4,346.0,93.0,53.6,Colombia,sierra de la macarena,28.0,8.0,61,2019-04-04,26.9,Light Rain,"village                       Bellavista
town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.55,-74.26,2022-01-31,2022,1,31,348.2,82.0,51.8,Colombia,cordillera de los picachos,27.5,0.7,51,2022-01-31,8.3,Light Drizzle,"road              Vía La Julia - San Vicente
town                             La Macarena
state_district                        Ariari
state                                   Meta
ISO3166-2-lvl4                        CO-MET
region                RAP (Especial) Central
country                             Colombia
country_code                              co
dtype: object",Meta,LaMacarena
2.55,-74.24,2020-02-11,2020,2,11,344.1,92.0,42.0,Colombia,tinigua,28.0,0.3,51,2020-02-11,13.4,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.55,-74.23,2020-02-11,2020,2,11,353.6,97.0,61.8,Colombia,tinigua,28.0,0.3,51,2020-02-11,13.4,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.55,-74.13,2020-02-13,2020,2,13,354.9,97.0,103.7,Colombia,tinigua,27.9,0.4,51,2020-02-13,13.5,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.55,-74.11,2020-02-13,2020,2,13,330.6,84.0,33.7,Colombia,tinigua,27.9,0.4,51,2020-02-13,13.5,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.55,-74.03,2020-02-29,2020,2,29,335.2,87.0,42.0,Colombia,tinigua,28.9,2.0,53,2020-02-29,22.0,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.55,-73.06,2020-03-20,2020,3,20,329.7,83.0,124.8,Colombia,sierra de la macarena,27.7,3.5,55,2020-03-20,25.5,Heavy Drizzle,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.55,-72.98,2022-02-16,2022,2,16,442.6,100.0,612.8,Colombia,sierra de la macarena,27.3,9.0,63,2022-02-16,25.1,Rain,"hamlet                          La Jaula
town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.56,-74.14,2022-02-16,2022,2,16,346.05,90.0,55.05,Colombia,tinigua,27.3,9.0,63,2022-02-16,25.1,Rain,"hamlet            Brisas del Guayabero - Planchón
town                                        Uribe
state_district                             Ariari
state                                        Meta
ISO3166-2-lvl4                             CO-MET
region                     RAP (Especial) Central
country                                  Colombia
country_code                                   co
dtype: object",Meta,Uribe
2.56,-74.13,2022-02-16,2022,2,16,328.0,80.0,18.0,Colombia,tinigua,27.3,9.0,63,2022-02-16,25.1,Rain,"hamlet            Brisas del Guayabero - Planchón
town                                        Uribe
state_district                             Ariari
state                                        Meta
ISO3166-2-lvl4                             CO-MET
region                     RAP (Especial) Central
country                                  Colombia
country_code                                   co
dtype: object",Meta,Uribe
2.56,-74.05,2022-02-21,2022,2,21,330.8,82.0,39.1,Colombia,tinigua,28.0,0.4,51,2022-02-21,18.0,Light Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.56,-74.04,2021-03-04,2021,3,4,339.4,89.0,141.0,Colombia,tinigua,28.4,1.4,53,2021-03-04,23.9,Drizzle,"town                               Uribe
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,Uribe
2.56,-73.06,2022-02-21,2022,2,21,338.8,88.0,72.5,Colombia,sierra de la macarena,28.0,0.4,51,2022-02-21,18.0,Light Drizzle,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.56,-73.05,2020-03-20,2020,3,20,338.3,89.0,195.9,Colombia,sierra de la macarena,27.7,3.5,55,2020-03-20,25.5,Heavy Drizzle,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.56,-73.03,2020-03-20,2020,3,20,332.9,86.0,146.5,Colombia,sierra de la macarena,27.7,3.5,55,2020-03-20,25.5,Heavy Drizzle,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.56,-73.02,2020-03-20,2020,3,20,330.1,84.0,122.6,Colombia,sierra de la macarena,27.7,3.5,55,2020-03-20,25.5,Heavy Drizzle,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.56,-72.97,2022-02-16,2022,2,16,410.7,100.0,313.6,Colombia,sierra de la macarena,27.3,9.0,63,2022-02-16,25.1,Rain,"hamlet                          La Jaula
town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.57,-74.29,2020-02-14,2020,2,14,328.8,82.0,74.9,Colombia,cordillera de los picachos,28.3,1.0,51,2020-02-14,12.6,Light Drizzle,"town                               Uribe
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,Uribe
2.57,-74.05,2022-02-16,2022,2,16,424.0,100.0,429.6,Colombia,tinigua,27.3,9.5,63,2022-02-16,25.3,Rain,"town                               Uribe
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,Uribe
2.57,-73.74,2022-02-22,2022,2,22,353.1,97.0,476.4,Colombia,sierra de la macarena,27.4,1.3,53,2022-02-22,19.8,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
2.57,-73.72,2020-02-09,2020,2,9,331.8,83.0,33.1,Colombia,sierra de la macarena,28.1,0.5,51,2020-02-09,25.3,Light Drizzle,"road              La Macarena - Loma Linda
town                           La Macarena
county                       Vista Hermosa
state_district                      Ariari
state                                 Meta
ISO3166-2-lvl4                      CO-MET
region              RAP (Especial) Central
country                           Colombia
country_code                            co
dtype: object",Meta,LaMacarena
2.57,-73.05,2022-02-21,2022,2,21,350.5,95.0,119.1,Colombia,sierra de la macarena,28.0,0.6,51,2022-02-21,18.1,Light Drizzle,"town                         Puerto Rico
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,PuertoRico
2.58,-74.37,2020-02-11,2020,2,11,331.0,83.0,19.6,Colombia,cordillera de los picachos,27.9,0.4,51,2020-02-11,13.6,Light Drizzle,"town                               Uribe
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,Uribe
2.58,-74.05,2022-02-16,2022,2,16,366.8,100.0,99.6,Colombia,tinigua,27.3,9.5,63,2022-02-16,25.3,Rain,"town                               Uribe
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,Uribe
2.58,-74.04,2022-02-16,2022,2,16,336.0,87.0,29.7,Colombia,tinigua,27.3,9.5,63,2022-02-16,25.3,Rain,"town                               Uribe
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,Uribe
2.58,-73.75,2022-02-22,2022,2,22,336.1,87.0,222.8,Colombia,sierra de la macarena,27.4,1.3,53,2022-02-22,19.8,Drizzle,"town                         La Macarena
state_district                    Ariari
state                               Meta
ISO3166-2-lvl4                    CO-MET
region            RAP (Especial) Central
country                         Colombia
country_code                          co
dtype: object",Meta,LaMacarena
